x,y,z
0.0,1.0,0.0
0.0,0.9999197656053286,0.006333178578296981
0.0,0.9996790752964305,0.012662292209678178
0.0,0.9992779676965883,0.018983278556311572
0.0,0.9987165071710528,0.025292080496858042
0.0,0.9979947838167149,0.0315846487305323
0.0,0.9971129134476474,0.03785694437614416
0.0,0.9960710375765209,0.04410494156445211
0.0,0.9948693233918952,0.050324630022165015
0.0,0.9935079637313903,0.05651201764593371
0.0,0.991987177050743,0.06266313306468015
0.0,0.9903072073887508,0.06877402818861952
0.0,0.9884683243281114,0.0748407807433395
0.0,0.9864708229521634,0.08085949678730953
0.0,0.9843150237975341,0.08682631321120507
0.0,0.9820012728027042,0.09273740021744195
0.0,0.9795299412524945,0.09858896377832964
0.0,0.9769014257184869,0.10437724807126578
0.0,0.974116147995387,0.11009853788940857
0.0,0.971174555033339,0.11574916102628019
0.0,0.9680771188662043,0.12132549063277025
0.0,0.9648243365358146,0.12682394754502685
0.0,0.9614167300122125,0.13224100258174062
0.0,0.9578548461098914,0.13757317880934786
0.0,0.9541392564000488,0.14281705377369805
0.0,0.9502705571188673,0.1479692616967543
0.0,0.9462493690718369,0.15302649563691573
0.0,0.942076337534135,0.157985509611576
0.0,0.9377521321470804,0.16284312068055554
0.0,0.9332774468106767,0.16759621098906963
0.0,0.9286529995722622,0.17224172976892163
0.0,0.9238795325112867,0.1767766952966369
0.0,0.9189578116202306,0.18119819680727997
0.0,0.9138886266816867,0.1855033963627277
0.0,0.9086727911416249,0.18968953067319771
0.0,0.9033111419788599,0.1937539128708647
0.0,0.8978045395707417,0.19769393423442463
0.0,0.892153867555092,0.20150706586350126
0.0,0.8863600326884082,0.20519086030181907
0.0,0.8804239647003571,0.20874295310810184
0.0,0.8743466161445821,0.21216106437368773
0.0,0.8681289622458485,0.2154430001858874
0.0,0.8617720007435496,0.21858665403614555
0.0,0.855276751731602,0.22159000817210206
0.0,0.8486442574947509,0.22445113489268542
0.0,0.841875582341317,0.22716819778540623
0.0,0.8349718124324074,0.22973945290505762
0.0,0.8279340556076213,0.23216324989306553
0.0,0.8207634412072763,0.2344380330367701
0.0,0.813461119891184,0.23656234226795922
0.0,0.806028263454005,0.2385348141000122
0.0,0.7984660646372137,0.24035418250305313
0.0,0.7907757369376985,0.24201927971655104
0.0,0.7829585144130354,0.24352903699884673
0.0,0.7750156514834587,0.24488248531312362
0.0,0.7669484227305668,0.24607875594938353
0.0,0.758758122692791,0.24711708108202785
0.0,0.7504460656576625,0.24799679426268575
0.0,0.7420135854509108,0.2487173308479738
0.0,0.733462035222426,0.2492782283619119
0.0,0.72479278722912,0.2496791267927632
0.0,0.716007232614723,0.24991976882410763
0.0,0.7071067811865476,0.25000000000000006
0.0,0.6980928611892591,0.24991976882410763
0.0,0.6889669190756866,0.24967912679276325
0.0,0.6797304192747128,0.24927822836191185
0.0,0.6703848439562785,0.2487173308479738
0.0,0.6609316927935408,0.24799679426268575
0.0,0.6513724827222223,0.24711708108202785
0.0,0.6417087476971899,0.24607875594938353
0.0,0.631942038446304,0.24488248531312362
0.0,0.6220739222215738,0.24352903699884676
0.0,0.6121059825476629,0.2420192797165511
0.0,0.602039818967783,0.24035418250305313
0.0,0.5918770467870174,0.23853481410001223
0.0,0.5816192968131138,0.2365623422679592
0.0,0.5712682150947923,0.2344380330367701
0.0,0.5608254626576045,0.23216324989306553
0.0,0.5502927152373914,0.22973945290505768
0.0,0.53967166301138,0.22716819778540623
0.0,0.5289640103269624,0.22445113489268537
0.0,0.5181714754282019,0.22159000817210206
0.0,0.5072957901801074,0.21858665403614555
0.0,0.496338699790724,0.21544300018588744
0.0,0.485301962531081,0.2121610643736877
0.0,0.47418734945304514,0.20874295310810187
0.0,0.46299664410512087,0.20519086030181913
0.0,0.45173164224624723,0.2015070658635013
0.0,0.4403941515576343,0.19769393423442463
0.0,0.42898599135268745,0.1937539128708647
0.0,0.4175089922850632,0.18968953067319777
0.0,0.4059649960549072,0.18550339636272772
0.0,0.39435585511331855,0.18119819680727997
0.0,0.38268343236508984,0.17677669529663692
0.0,0.37094960086976786,0.17224172976892166
0.0,0.35915624354108716,0.16759621098906968
0.0,0.3473052528448203,0.16284312068055554
0.0,0.3353985304950972,0.15798550961157604
0.0,0.3234379871492382,0.15302649563691575
0.0,0.3114255421011537,0.14796926169675428
0.0,0.299363122973358,0.14281705377369808
0.0,0.2872526654076448,0.13757317880934788
0.0,0.2750961127544782,0.13224100258174068
0.0,0.2628954157611448,0.12682394754502682
0.0,0.25065253225872053,0.12132549063277025
0.0,0.23836942684789908,0.11574916102628023
0.0,0.22604807058373497,0.11009853788940863
0.0,0.2136904406593508,0.10437724807126576
0.0,0.20129852008866012,0.09858896377832967
0.0,0.18887429738815428,0.09273740021744199
0.0,0.17641976625780859,0.08682631321120513
0.0,0.16393692526115516,0.08085949678730951
0.0,0.1514277775045767,0.07484078074333951
0.0,0.1388943303158692,0.06877402818861957
0.0,0.12633859492212934,0.06266313306468022
0.0,0.11376258612701483,0.05651201764593371
0.0,0.10116832198743222,0.05032463002216504
0.0,0.08855782348970045,0.04410494156445217
0.0,0.07593311422524644,0.03785694437614424
0.0,0.06329622006588147,0.031584648730532294
0.0,0.05064916883871277,0.02529208049685807
0.0,0.03799399000073929,0.018983278556311628
0.0,0.025332714313188093,0.012662292209678261
0.0,0.012667373515640071,0.006333178578296983
0.0,6.123233995736766e-17,3.061616997868383e-17
