x,y,z
0.0,0.0,1.0
0.003750566858560216,0.002500469102088049,0.9999718645175101
0.007500289536930896,0.005000922570354347,0.999887459653251
0.011248324044931165,0.007501344771074889,0.9997467901567658
0.014993826772354711,0.010001720070721167,0.9995498639436631
0.018735954678850145,0.012502032836057917,0.9992966920951706
0.02247386548367311,0.015002267434240862,0.9989872888575128
0.02620671785526743,0.01750240823291445,0.9986216716411082
0.029933671600632577,0.020002439600309594,0.9981998610195906
0.033653887854434905,0.022502345905341423,0.9977218807286505
0.037366529267820046,0.02500211151770699,0.9971877576647004
0.04107076019688397,0.027501720807983007,0.9965975218833603
0.044765746890760294,0.03000115814772358,0.9959512065977671
0.04845065767928147,0.03250040790955789,0.9952488481767059
0.052124663160171766,0.03499945446728795,0.9944904861425626
0.05578693638572961,0.03749828219598625,0.9936761631691008
0.059436653048957615,0.03999687547209349,0.9928059250790598
0.06307299166909815,0.04249521867351625,0.9918798208415769
0.0666951337765328,0.04499329617972466,0.9908979025694312
0.07030226409700409,0.04749109237185009,0.9898602255161113
0.07389357073511792,0.04998859163278275,0.9887668480727063
0.07746824535708566,0.05248577834726941,0.9876178317646203
0.08102548337266431,0.05498263690201097,0.9864132412481094
0.08456448411625445,0.057479151685760094,0.9851531443066445
0.08808445102711439,0.059975307089418846,0.9838376118470965
0.09158459182865074,0.062471087506136246,0.9824667178957464
0.09506411870674454,0.06496647733140586,0.9810405395941196
0.09852224848707307,0.06746146096316338,0.9795591571946455
0.10195820281138711,0.06995602280188419,0.9780226540561411
0.10537120831270454,0.07245014725068083,0.9764311166391206
0.10876049678938021,0.07494381871540057,0.9747846345009307
0.11212530537801334,0.07743702160472292,0.9730833002907097
0.11546487672515328,0.07992974033025707,0.9713272097441754
0.11877845915776526,0.08242195930663937,0.9695164616782377
0.12206530685241737,0.0849136629516308,0.9676511579854374
0.12532468000315103,0.08740483568621434,0.9657314036282134
0.1285558449879972,0.08989546193469244,0.9637573066329957
0.13175807453410024,0.0923855261247844,0.9617289780841275
0.13493064788141312,0.09487501268772364,0.9596465321176133
0.13807285094492674,0.09736390605835514,0.9575100859146972
0.1411839764753964,0.09985219067523277,0.9553197596952687
0.14426332421853016,0.1023398509807165,0.9530756767110978
0.14731020107260245,0.10482687142106972,0.9507779632388994
0.15032392124445798,0.1073132364465565,0.9484267485732281
0.15330380640387042,0.10979893051153879,0.9460221650192017
0.15624918583622163,0.11228393807457361,0.9435643478850573
0.15915939659346628,0.11476824359851028,0.9410534354745367
0.16203378364334892,0.11725183155058744,0.9384895690791043
0.164871700016839,0.11973468640253031,0.9358728929699963
0.1676725069537511,0.12221679263064769,0.9332035543901024
0.17043557404651744,0.12469813471592907,0.9304817035456802
0.17316027938208062,0.12717869714414154,0.9277074935979034
0.1758460096818742,0.12965846440592704,0.9248810806542427
0.1784921604398597,0.132137420996899,0.9220026237596819
0.18109813605858938,0.13461555141773962,0.9190722848877682
0.1836633499832638,0.13709284017429646,0.9160902289314975
