x,y,z
1.0,0.0,0.0
0.9999197656053286,0.006333178578296981,0.05064916883871271
0.9996790752964305,0.012662292209678178,0.10116832198743217
0.9992779676965883,0.018983278556311572,0.15142777750457667
0.9987165071710528,0.025292080496858042,0.20129852008866006
0.9979947838167149,0.0315846487305323,0.25065253225872053
0.9971129134476474,0.03785694437614416,0.29936312297335793
0.9960710375765209,0.04410494156445211,0.3473052528448203
0.9948693233918952,0.050324630022165015,0.39435585511331855
0.9935079637313903,0.05651201764593371,0.4403941515576343
0.991987177050743,0.06266313306468015,0.48530196253108104
0.9903072073887508,0.06877402818861952,0.5289640103269625
0.9884683243281114,0.0748407807433395,0.5712682150947923
0.9864708229521634,0.08085949678730953,0.6121059825476628
0.9843150237975341,0.08682631321120507,0.6513724827222221
0.9820012728027042,0.09273740021744195,0.6889669190756865
0.9795299412524945,0.09858896377832964,0.72479278722912
0.9769014257184869,0.10437724807126578,0.7587581226927909
0.974116147995387,0.11009853788940857,0.7907757369376985
0.971174555033339,0.11574916102628019,0.8207634412072763
0.9680771188662043,0.12132549063277025,0.8486442574947509
0.9648243365358146,0.12682394754502685,0.8743466161445821
0.9614167300122125,0.13224100258174062,0.8978045395707417
0.9578548461098914,0.13757317880934786,0.9189578116202306
0.9541392564000488,0.14281705377369805,0.9377521321470804
0.9502705571188673,0.1479692616967543,0.9541392564000488
0.9462493690718369,0.15302649563691573,0.9680771188662043
0.942076337534135,0.157985509611576,0.9795299412524945
0.9377521321470804,0.16284312068055554,0.9884683243281114
0.9332774468106767,0.16759621098906963,0.9948693233918952
0.9286529995722622,0.17224172976892163,0.9987165071710528
0.9238795325112867,0.1767766952966369,1.0
0.9189578116202306,0.18119819680727997,0.9987165071710528
0.9138886266816867,0.1855033963627277,0.9948693233918952
0.9086727911416249,0.18968953067319771,0.9884683243281114
0.9033111419788599,0.1937539128708647,0.9795299412524945
0.8978045395707417,0.19769393423442463,0.9680771188662043
0.892153867555092,0.20150706586350126,0.9541392564000489
0.8863600326884082,0.20519086030181907,0.9377521321470805
0.8804239647003571,0.20874295310810184,0.9189578116202307
0.8743466161445821,0.21216106437368773,0.8978045395707416
0.8681289622458485,0.2154430001858874,0.8743466161445822
0.8617720007435496,0.21858665403614555,0.8486442574947509
0.855276751731602,0.22159000817210206,0.8207634412072764
0.8486442574947509,0.22445113489268542,0.7907757369376985
0.841875582341317,0.22716819778540623,0.7587581226927911
0.8349718124324074,0.22973945290505762,0.7247927872291199
0.8279340556076213,0.23216324989306553,0.6889669190756867
0.8207634412072763,0.2344380330367701,0.6513724827222223
0.813461119891184,0.23656234226795922,0.612105982547663
0.806028263454005,0.2385348141000122,0.5712682150947923
0.7984660646372137,0.24035418250305313,0.5289640103269626
0.7907757369376985,0.24201927971655104,0.48530196253108104
0.7829585144130354,0.24352903699884673,0.44039415155763456
0.7750156514834587,0.24488248531312362,0.3943558551133186
0.7669484227305668,0.24607875594938353,0.34730525284482056
0.758758122692791,0.24711708108202785,0.29936312297335804
0.7504460656576625,0.24799679426268575,0.2506525322587208
0.7420135854509108,0.2487173308479738,0.20129852008866017
0.733462035222426,0.2492782283619119,0.15142777750457698
0.72479278722912,0.2496791267927632,0.10116832198743228
0.716007232614723,0.24991976882410763,0.050649168838713045
0.7071067811865476,0.25000000000000006,1.2246467991473532e-16
0.6980928611892591,0.24991976882410763,-0.05064916883871236
0.6889669190756866,0.24967912679276325,-0.10116832198743204
0.6797304192747128,0.24927822836191185,-0.15142777750457673
0.6703848439562785,0.2487173308479738,-0.20129852008865992
0.6609316927935408,0.24799679426268575,-0.2506525322587206
0.6513724827222223,0.24711708108202785,-0.29936312297335776
0.6417087476971899,0.24607875594938353,-0.34730525284482033
0.631942038446304,0.24488248531312362,-0.3943558551133184
0.6220739222215738,0.24352903699884676,-0.44039415155763434
0.6121059825476629,0.2420192797165511,-0.4853019625310808
0.602039818967783,0.24035418250305313,-0.5289640103269625
0.5918770467870174,0.23853481410001223,-0.5712682150947921
0.5816192968131138,0.2365623422679592,-0.6121059825476628
0.5712682150947923,0.2344380330367701,-0.651372482722222
0.5608254626576045,0.23216324989306553,-0.6889669190756865
0.5502927152373914,0.22973945290505768,-0.7247927872291198
0.53967166301138,0.22716819778540623,-0.7587581226927906
0.5289640103269624,0.22445113489268537,-0.7907757369376986
0.5181714754282019,0.22159000817210206,-0.8207634412072763
0.5072957901801074,0.21858665403614555,-0.8486442574947508
0.496338699790724,0.21544300018588744,-0.8743466161445819
0.485301962531081,0.2121610643736877,-0.8978045395707417
0.47418734945304514,0.20874295310810187,-0.9189578116202306
0.46299664410512087,0.20519086030181913,-0.9377521321470803
0.45173164224624723,0.2015070658635013,-0.9541392564000487
0.4403941515576343,0.19769393423442463,-0.9680771188662043
0.42898599135268745,0.1937539128708647,-0.9795299412524945
0.4175089922850632,0.18968953067319777,-0.9884683243281114
0.4059649960549072,0.18550339636272772,-0.994869323391895
0.39435585511331855,0.18119819680727997,-0.9987165071710528
0.38268343236508984,0.17677669529663692,-1.0
0.37094960086976786,0.17224172976892166,-0.9987165071710529
0.35915624354108716,0.16759621098906968,-0.9948693233918953
0.3473052528448203,0.16284312068055554,-0.9884683243281114
0.3353985304950972,0.15798550961157604,-0.9795299412524945
0.3234379871492382,0.15302649563691575,-0.9680771188662044
0.3114255421011537,0.14796926169675428,-0.9541392564000488
0.299363122973358,0.14281705377369808,-0.9377521321470804
0.2872526654076448,0.13757317880934788,-0.9189578116202307
0.2750961127544782,0.13224100258174068,-0.8978045395707419
0.2628954157611448,0.12682394754502682,-0.874346616144582
0.25065253225872053,0.12132549063277025,-0.8486442574947509
0.23836942684789908,0.11574916102628023,-0.8207634412072765
0.22604807058373497,0.11009853788940863,-0.7907757369376989
0.2136904406593508,0.10437724807126576,-0.7587581226927907
0.20129852008866012,0.09858896377832967,-0.72479278722912
0.18887429738815428,0.09273740021744199,-0.6889669190756867
0.17641976625780859,0.08682631321120513,-0.6513724827222226
0.16393692526115516,0.08085949678730951,-0.6121059825476628
0.1514277775045767,0.07484078074333951,-0.5712682150947924
0.1388943303158692,0.06877402818861957,-0.5289640103269627
0.12633859492212934,0.06266313306468022,-0.48530196253108154
0.11376258612701483,0.05651201764593371,-0.4403941515576343
0.10116832198743222,0.05032463002216504,-0.3943558551133187
0.08855782348970045,0.04410494156445217,-0.34730525284482067
0.07593311422524644,0.03785694437614424,-0.29936312297335854
0.06329622006588147,0.031584648730532294,-0.25065253225872053
0.05064916883871277,0.02529208049685807,-0.20129852008866028
0.03799399000073929,0.018983278556311628,-0.1514277775045771
0.025332714313188093,0.012662292209678261,-0.10116832198743285
0.012667373515640071,0.006333178578296983,-0.050649168838712726
6.123233995736766e-17,3.061616997868383e-17,-2.4492935982947064e-16
